date,open,high,low,close,volume
2022-02-17,11.436829853916436,11.549016980462934,11.314189900606339,11.387778302280138,3832617.814470158
2022-02-18,11.14711642965411,11.271571821402937,11.109897672183132,11.173602212842027,6918140.260261749
2022-02-21,10.969034085677617,11.078317961811688,10.821774454315285,10.918666789916024,4368071.759175908
2022-02-22,10.984825120458215,11.04875935775381,10.836783728895504,10.906391521917424,5657856.583632501
2022-02-23,11.199687712074278,11.222342003381613,11.14142085446809,11.185391593442892,1665100.1405583555
2022-02-24,10.862773570830916,10.995957117641003,10.831525023636875,10.888142178602466,5046472.59314275
2022-02-25,10.922971393574581,11.061657541009287,10.846504922968835,10.957809139729251,2327395.4850271465
2022-02-28,11.15758268430083,11.26121777913321,11.13282827686392,11.190643095578293,6609777.325668755
2022-03-01,11.145105794903513,11.180129372760762,11.075548461532419,11.110117114609434,7460348.477223348
2022-03-02,11.133089736451556,11.275197235650909,11.045423238879962,11.182259470913086,4879548.108458755
2022-03-03,11.360745778982047,11.553822695619077,11.312830632167302,11.489413987591142,4528903.692134209
2022-03-04,11.24946771417927,11.281163932674545,11.13380255342639,11.165121192193354,4661543.775750658
2022-03-07,11.021955891523865,11.07682594388936,10.925041986795012,11.053303240757199,5431072.1534035215
2022-03-08,11.043942884192276,11.145207006807851,11.032180736523271,11.062239570286415,9461430.17503952
2022-03-09,10.959989497942564,11.091940706987376,10.936738665259178,11.002771891580284,9306558.698991597
2022-03-10,11.181660890653355,11.298689366622744,11.17957651668619,11.239798618718355,8862112.931926582
2022-03-11,10.90147833903525,10.939407064053876,10.79638923279862,10.819429324918488,5251464.2785334075
2022-03-14,11.128316932736821,11.192751439000563,11.002527681028027,11.105262207950116,1402376.055520872
2022-03-15,10.823978071601294,10.896959366820568,10.706191665067179,10.810339403460548,6672374.290984553
2022-03-16,10.58481221825669,10.69909520641131,10.567754880969549,10.627193047320466,2343290.4639109587
2022-03-17,10.728328034308282,10.797677760897503,10.616182801994489,10.718348290667981,8221115.784432433
2022-03-18,11.021952508959076,11.058094526663307,11.013136133636042,11.029237604118602,3649867.9317251164
2022-03-21,10.636656020184784,10.76817006453269,10.57412270209693,10.689071693750172,5945543.520185631
2022-03-22,10.456523552038776,10.551612816334067,10.453033782301969,10.466020948517995,6588890.73062455
2022-03-23,10.500537102209694,10.56669700554834,10.383185239013223,10.450391923002423,1210981.4872572816
2022-03-24,10.556623195598062,10.618290164099538,10.463523537510127,10.464404527751253,1246379.1402301511
2022-03-25,10.295067915910622,10.36321629939454,10.1608431123045,10.259273805581323,4695081.386666841
2022-03-28,10.26253522096535,10.313249452790778,10.171455159055611,10.250776794921247,8220250.243117891
2022-03-29,10.054635677362919,10.14301314945313,9.964445308725224,10.107353767144492,3339660.949004372
2022-03-30,10.147826670669113,10.222187904535634,10.092929839480117,10.09334968374283,1918399.3979041683
2022-03-31,10.107211136738965,10.165444121304235,10.10228783388572,10.129310100311459,4574540.682417918
2022-04-01,9.904895714496288,9.996842843939328,9.866081631917428,9.931076370326695,6998526.321594119
2022-04-04,10.074319431001829,10.093966529809103,9.884564674961576,9.956106795066113,8156343.440058015
2022-04-05,9.534090342313508,9.599704771165491,9.425501099676039,9.464689432039787,2810505.6429394744
2022-04-06,9.39242783640618,9.483787118617563,9.312529242247123,9.442503257799281,1387623.751739096
2022-04-07,9.507829426563319,9.583860324431017,9.49363954712863,9.495951332760017,4049676.892174513
2022-04-08,9.431556986586845,9.499155888473924,9.377670107966193,9.396890967813817,8788826.030153641
2022-04-11,9.7676028505669,9.810701923866725,9.722363710806146,9.78641259056555,8245546.500494294
2022-04-12,9.62029660500412,9.685812874022744,9.529667993721073,9.597948196705472,2585311.9468551
2022-04-13,9.42374733171399,9.515758573752214,9.3128680531769,9.378344417397798,3421576.332862786
2022-04-14,9.394016483603181,9.414441822533338,9.342137734734711,9.388433615115453,9771502.797922103
2022-04-15,9.096255969460607,9.124345758997467,9.041537502697997,9.111436686008506,8327940.0932935765
2022-04-18,9.165826667140122,9.25329290702551,9.111071170544195,9.152744619479147,7080516.385887847
2022-04-19,9.286572230528215,9.339432597460235,9.267884842253281,9.330018755167503,9284069.927379325
2022-04-20,9.579033988167797,9.653004053997714,9.459789592506059,9.52290154238964,1671100.5839089812
2022-04-21,9.582192608509743,9.667495951381802,9.541914243681168,9.557139148369094,7374421.375777013
2022-04-22,9.562548052781786,9.624060551709626,9.552251679135937,9.571042250459382,4198839.773728757
2022-04-25,9.233834172111157,9.28903377515286,9.178648753254944,9.212524168124238,6083203.804798209
2022-04-26,9.194952612736998,9.241238477527832,9.084281855109566,9.151296374104756,3297205.091893996
2022-04-27,9.322575303144712,9.339117888468564,9.311206953407291,9.323833028445558,9437168.059321027
2022-04-28,9.023611889201804,9.025408650927051,8.945023294995202,9.012454527650661,8957487.315537527
2022-04-29,9.247029507764154,9.257404587492793,9.171281324005491,9.19973375054634,4295513.729052039
2022-05-02,9.45625559389858,9.483200118655745,9.38070319678879,9.481297805491165,3923345.199159132
2022-05-03,9.932767923766816,10.01140671150001,9.853575636501208,9.858702201610658,5847434.815622676
2022-05-04,9.949854827346794,9.998729948139008,9.83393571688075,9.90249735339012,8805210.88679982
2022-05-05,10.048834492712428,10.095137200941611,10.0198132545274,10.025559740574787,7481638.064032752
2022-05-06,9.869334037745377,10.080175875036868,9.833313635286942,10.018149469326167,1901756.2975342185
2022-05-09,9.857350274014514,9.935884791297559,9.79203026501768,9.926912461381754,3279831.643943338
2022-05-10,9.921375332111941,10.01956839398004,9.874913194805526,9.95891427689921,3928925.8030278166
2022-05-11,9.889766742317983,9.964441191415363,9.80679203067063,9.90013362778879,1044226.8242950051
2022-05-12,9.897121604582255,10.00500694105365,9.827747808383096,9.913318695805708,4790895.403632544
2022-05-13,9.932026364313908,10.031032614610305,9.920643880823032,9.981092232238625,2243680.5554121654
2022-05-16,10.112790754554945,10.240579335260902,10.063848559858203,10.235491831316367,3632183.304733135
2022-05-17,10.179774185318944,10.246738227641114,10.171343340442235,10.213559616857658,4774720.583674776
2022-05-18,9.78629345253527,9.949340425082122,9.740169917635562,9.880929012803271,4907708.8513442
2022-05-19,9.891167096694927,9.92882290265675,9.835356013300421,9.869389109919009,7971636.356817433
2022-05-20,9.834146366616798,9.878688195183738,9.828966814162078,9.842557498772253,4017011.6145097306
2022-05-23,9.789604300626626,9.828698535004136,9.656984637593341,9.715328267157126,6818607.46975362
2022-05-24,9.751009107763533,9.826411555965281,9.712681379831675,9.78827176905321,5677286.410065221
2022-05-25,10.246512511647971,10.330434441848633,10.105796307977148,10.16718141371752,9855554.100407192
2022-05-26,10.009779118398388,10.140058064004561,9.968972025930912,10.069063652414552,6920151.025975233
2022-05-27,10.058461794961119,10.199415653093752,10.05582742455387,10.185882093256172,8389223.843144637
2022-05-30,10.07358271287684,10.209013420804943,10.016818839565797,10.128324337487609,3955510.2838781225
2022-05-31,10.151239762276209,10.242436216145085,10.060094296053173,10.179118006687297,4110726.021183814
2022-06-01,10.093443416520252,10.110043092271868,10.029688029626762,10.058500117998092,2750838.3392812544
2022-06-02,10.008716283073426,10.055554407559532,9.906051841643214,9.957529167825776,1202445.1289480934
2022-06-03,9.810248981512354,9.901668305669665,9.797153983768267,9.816558799981166,9891790.342870213
2022-06-06,9.852916833879423,9.902571578560378,9.84963963103894,9.858253077009419,6892734.313434931
2022-06-07,9.721021080220837,9.88507986167903,9.661112554596949,9.822169562198383,2689762.1280615525
2022-06-08,9.870515708496823,9.89704909266362,9.82304819074968,9.844032449906905,2646608.3440977763
2022-06-09,9.47372624486169,9.574699361155684,9.379374071133265,9.491413816428654,8974968.87865999
2022-06-10,9.451958388829848,9.558973792253894,9.429368927486735,9.474563464458159,1443449.0610252796
2022-06-13,9.908875510202503,9.96884958431126,9.84456587239134,9.89006861862914,2126929.6847850103
2022-06-14,10.03631255150044,10.096218078415799,9.954847770224601,10.043125699367593,9379822.442022778
2022-06-15,9.920129818844403,10.04445593748525,9.851376172248798,9.982976105691415,7859018.224650632
2022-06-16,10.11012144120866,10.143742547925333,10.029872102783798,10.04132835254983,2817041.273815926
2022-06-17,9.96690050773484,10.055584098905575,9.87180877906427,10.0005861613634,6104394.526675455
2022-06-20,10.136191611457518,10.236408780186922,10.08754252651754,10.113951953549206,1206245.2150124172
2022-06-21,9.801873644325275,9.871509655256764,9.6056302328556,9.693832473903754,7409968.093830359
2022-06-22,9.525358656704386,9.604631334093476,9.49142473350192,9.522694033490607,8439919.213201072
2022-06-23,9.147422501934056,9.25738528419897,9.11918741924905,9.217441090059635,9756600.338892287
2022-06-24,9.441501354329525,9.473531898003774,9.34924727992605,9.465097965444372,9136745.931085195
2022-06-27,9.408446378885,9.41956687982231,9.369350183128974,9.395281202178529,4432686.037943238
2022-06-28,9.188876009625599,9.247055830208621,9.1392027714838,9.168830481448996,9518541.53493282
2022-06-29,8.75258907472798,8.83751083526846,8.684937559699176,8.795635002991801,2791862.443129185
2022-06-30,8.723066492626375,8.825493360633432,8.64055276717619,8.802302573011357,2347465.0616214434
2022-07-01,8.966499192841273,9.026841767899851,8.847455196748394,8.924420097220487,2132958.0354350954
2022-07-04,9.044097644669238,9.052650463946406,8.964364904316414,9.045694681317913,2414431.580805828
2022-07-05,8.686383286505977,8.76459903605696,8.612413232283833,8.71715964059624,7666381.8361075185
2022-07-06,8.957652194278817,8.980371387615145,8.885926841796442,8.899408618034185,5847006.530250887
2022-07-07,9.002278151395318,9.054227622708021,8.911325551823623,8.999114458556122,4304541.468405541
2022-07-08,8.76344793156773,8.787526838760547,8.672118003766428,8.74895880206468,4393680.391478122
2022-07-11,8.712529351686342,8.742046198398732,8.576764326136265,8.645319592083034,4948424.980259912
2022-07-12,8.612578987112654,8.659149874028675,8.607449721951845,8.646500391825786,9377397.677944845
2022-07-13,8.521327645186284,8.597711327167287,8.481269529519507,8.580350791713192,7806678.821765978
2022-07-14,8.287138517404518,8.317655943202874,8.228039774350137,8.28017888468785,3518321.6115168342
2022-07-15,8.450371042646907,8.513245795059458,8.430051282493194,8.443628790165036,9081389.58079135
2022-07-18,8.221838783324621,8.275364333831543,8.176618182630717,8.270571986654758,7120187.513469957
2022-07-19,8.61590658718593,8.643520781068458,8.56654593294041,8.608704424899763,2053392.8559581155
2022-07-20,8.561905195441398,8.653919524688577,8.505984333165097,8.574608075962258,5377613.606433327
2022-07-21,8.712526836337101,8.786302029048224,8.647378939279381,8.689721109369147,9910861.173074624
2022-07-22,8.62835987482331,8.735585612298184,8.569316468695373,8.660463071078617,6185842.224886288
2022-07-25,8.865265259205097,8.93833108692685,8.790819780362776,8.851297478572711,3858118.4835988954
2022-07-26,8.888933146099632,8.984151327833095,8.878367707474341,8.905317174506731,8210814.750576041
2022-07-27,8.770743658572995,8.910181787180862,8.755122177500436,8.866722885271912,3218122.1249550087
2022-07-28,8.838790868765432,8.889668894510832,8.743098522594371,8.82076436920217,7147419.0834436705
2022-07-29,8.963592875702377,9.043105189541697,8.961399605409975,8.963168158111339,9162206.12268012
2022-08-01,9.015001987647087,9.118717730670506,8.95119544577177,9.034544273830509,5542459.952896026
2022-08-02,8.939292821778576,9.042015374471553,8.916078725663784,8.963265936273041,5319469.866299152
2022-08-03,8.92248724825371,8.942579679947677,8.866551044630448,8.898438470631746,3419133.041987261
2022-08-04,9.109218709385399,9.147855205797415,8.998844133174067,9.048705800370744,3058885.9963832516
2022-08-05,9.060697093516604,9.137543494996445,8.979024156923744,9.038588404522798,7509579.956966278
2022-08-08,8.94389748477851,8.960272634153622,8.88820123728677,8.955892896648368,2001385.0400380143
2022-08-09,8.575523293463464,8.696897310396317,8.500693796448163,8.62987666397955,4030341.7634188514
2022-08-10,8.405909622081966,8.5009424483685,8.325983374278552,8.462694384788453,8000712.260253701
2022-08-11,8.106212415668255,8.214308430619624,8.031269309518935,8.141130442953514,2151263.6418763315
2022-08-12,7.937829696694839,8.006125248668349,7.9286178566749,7.945478862204647,3740812.2980979327
2022-08-15,7.964310535431014,8.03181427192603,7.909063373934838,8.013798628130605,1094589.1948291222
2022-08-16,8.060606187407235,8.132708318854112,7.971977871493946,8.024694334099353,2406608.0959848017
2022-08-17,7.900749658975549,7.978063180322223,7.822344519202725,7.955942670600193,9931957.490700293
2022-08-18,7.916684457893513,7.992929170616126,7.841488404191311,7.9136383619711195,6858567.62358223
2022-08-19,7.847446645420807,7.8962523371354765,7.783705327332625,7.818561478686577,1671107.9426272688
2022-08-22,7.69472941675289,7.702954996118263,7.572883092815133,7.647094953987512,7536731.146537831
2022-08-23,7.5592850583927245,7.568008109958944,7.499291042875815,7.550652251073634,5738119.834058506
2022-08-24,7.449943885893205,7.545710039378522,7.4333086510780815,7.477607248237701,9220922.765017748
2022-08-25,7.435487046575072,7.502542238096253,7.353651065356002,7.422066646399112,9286540.186202452
2022-08-26,7.446870526732097,7.501942759170322,7.410480212118523,7.427674361621706,5537573.170977547
2022-08-29,7.471913037708682,7.510991909111344,7.451157012268198,7.476304899659555,1443142.9654052758
2022-08-30,7.1337879358779315,7.211356593976157,7.082694789630106,7.165742695183144,8709027.252337066
2022-08-31,7.077810346000694,7.1665177494707235,7.062278118906851,7.1493481613849585,4379441.528661421
2022-09-01,7.342092223591616,7.398489152075612,7.281929244195223,7.371750135887627,5930483.949787027
2022-09-02,7.381181950536594,7.448801401457757,7.309546835767595,7.371107776760908,8162060.440811338
2022-09-05,7.130595962320914,7.201814113187001,7.10976128803517,7.149262074568708,8375139.627723218
2022-09-06,7.050908839970976,7.086677898195699,6.920105156528802,6.976736273621023,2278181.908657197
2022-09-07,7.023162935832827,7.0390946047643075,6.94034481544088,6.992227541530111,9349415.899227712
2022-09-08,7.0735210031676425,7.087504986521362,7.02912540790351,7.085432552585317,9763801.23274764
2022-09-09,6.914796680617991,6.916172906259268,6.861444914146405,6.879627365858623,4595818.374549096
2022-09-12,6.848236857344298,6.882193790745434,6.7445174335406,6.789740760986229,1546480.1802081773
2022-09-13,6.796061744490578,6.807672793138119,6.688571410380331,6.74161625235646,8608495.403813485
2022-09-14,6.649556517672015,6.735498411470845,6.6426323364910616,6.709353631412313,3316651.0068572485
2022-09-15,6.331225992609309,6.3626797765686405,6.244666467525084,6.300263783622813,2859679.0783771565
2022-09-16,6.0920219672607026,6.142643691757112,6.091657653948624,6.092202369650025,2596217.739231483
2022-09-19,6.127375190294495,6.182166735529826,6.038115696637963,6.0975430905404995,7649061.59990679
2022-09-20,6.107269052075667,6.1357635545784515,6.055759321932694,6.125558647125448,8962786.492841322
2022-09-21,5.970265590029322,5.979586518241049,5.942281308322204,5.974055756175741,2175112.9875050113
2022-09-22,5.872958517568253,5.922292598586407,5.813936604448792,5.853611290893682,4705636.053204959
2022-09-23,5.887213360366105,5.910873662218297,5.847485786895029,5.861067027242729,3199889.7204759424
2022-09-26,5.9177297280253,5.972015393820418,5.915512595659635,5.962574967646313,6585878.276412518
2022-09-27,5.861291098492385,5.916589646380901,5.7932037595550385,5.847560922247348,2030939.8381126747
2022-09-28,5.865713712246575,5.934016920008115,5.854447280205054,5.8802946089105275,9642624.477051055
2022-09-29,5.788990620291865,5.810895777918112,5.747892839647821,5.7955337696837415,9705768.579751933
2022-09-30,5.915614451873035,6.003729228661916,5.902718775678314,5.99205192269284,6659650.769660198
2022-10-03,6.085741832139494,6.112773206659255,6.069566957305188,6.072913995497074,6094778.224768445
2022-10-04,6.119808020959516,6.207185442634166,6.08027650960969,6.156758720228073,7010021.919166093
2022-10-05,6.0371980957992655,6.065364641275206,5.984222862203178,6.054929902827295,7954752.97288926
2022-10-06,6.094712078452639,6.119918827264974,6.036113179287609,6.058162608773989,4362937.680580605
2022-10-07,6.100672298075536,6.1539466041494695,6.063957528173626,6.106514116622483,5117402.229153795
2022-10-10,6.408914067923965,6.460157606412963,6.407757275156769,6.444984929455655,2680454.2509104214
2022-10-11,6.343749191071178,6.377922806391688,6.2758873394226855,6.318409034164912,5243989.350326386
2022-10-12,6.249468428593636,6.265453935223042,6.1612350530603655,6.204700852177745,6807079.530660186
2022-10-13,6.313465662982253,6.355348704825332,6.297182234841381,6.308540386772131,9401407.595409548
2022-10-14,6.220085301907192,6.244839368155092,6.185014664136422,6.2295057460582015,2301096.3195003974
2022-10-17,6.36894409281853,6.421631562381645,6.324193587548248,6.3297157858779745,7306008.853278473
2022-10-18,6.446695794606992,6.50159148059026,6.366882349359478,6.422283043441036,6032735.624726682
2022-10-19,6.42846592870781,6.43256396284123,6.358040705000415,6.413279383394448,8293698.325184271
2022-10-20,6.429614651019498,6.4588316732214635,6.333251898271148,6.386499540476587,2304164.1370355277
2022-10-21,6.414987741520669,6.4686134468284795,6.348188186190542,6.409655923380962,6881212.466480233
2022-10-24,6.4429049632398545,6.485042978297619,6.392682118364477,6.446438022552144,7938026.034286238
2022-10-25,6.296458734647709,6.378169973146877,6.261476290210931,6.323712529924378,2527599.0080886465
2022-10-26,6.343549977298711,6.401980262197995,6.29999307306413,6.312533874320435,5291388.501143696
2022-10-27,6.1976400925334865,6.232501637958416,6.138939701067706,6.1605756643224785,9549850.293905132
2022-10-28,6.328785150225517,6.382886667304584,6.2889304231897984,6.348017712136979,7216255.20140284
2022-10-31,6.126090350234427,6.175732080117766,6.095804537978156,6.160059125480609,5762499.036354109
2022-11-01,6.2598577722146596,6.335660157939715,6.214389897507141,6.306976922460828,9187018.758941874
2022-11-02,6.322373053667733,6.340249227256167,6.296198020271129,6.298177369525316,5226109.071443188
2022-11-03,6.137148424101826,6.145824079996494,6.098447460919824,6.121594835990529,1888953.475846395
2022-11-04,6.265227631278139,6.279734907889764,6.23085415541702,6.262630632656653,2691472.477046563
2022-11-07,6.279882864767054,6.346898354831844,6.259063253992501,6.301278555394561,8465494.125099627
2022-11-08,6.1722800647413685,6.175946690143792,6.130632420027021,6.143958295717198,3188677.1565091973
2022-11-09,6.219612951821808,6.2699856462833825,6.177388471254081,6.234420424147838,2710713.1223756913
2022-11-10,6.257997088319371,6.269913815000104,6.197911854435698,6.22604274434333,1220701.3316309166
2022-11-11,6.2314313947933755,6.295425445597483,6.1918739160607235,6.23975208670157,4794559.777139341
2022-11-14,6.130631940319302,6.16250742525828,6.126111718982318,6.132905382121225,8893156.821904674
2022-11-15,5.997000408524734,6.068746746805745,5.958161220311462,6.014770449896657,6588716.447541891
2022-11-16,5.773776938955488,5.856618697235627,5.72775614601084,5.805512172575583,8972512.26999644
2022-11-17,5.854278341424939,5.910301029072836,5.838636329164917,5.876113249234102,3092365.348634469
2022-11-18,5.574518715421506,5.603243055132842,5.515048206566907,5.555725619296478,6350885.800412057
2022-11-21,5.515771934180433,5.544710678365605,5.4346293242493156,5.467084978889686,4479088.092028317
2022-11-22,5.58158910514117,5.592172782415905,5.572231180146016,5.583951751709561,7486704.6316239685
2022-11-23,5.379357122312523,5.43343297454522,5.375285766743499,5.429215174874438,7806322.952507482
2022-11-24,5.470274343569437,5.493515935771934,5.436835864165838,5.489954412908027,4333975.67589801
2022-11-25,5.357799234134661,5.370376904389729,5.323300000597981,5.369367584204491,8339909.668893321
2022-11-28,5.295239861863278,5.348865296656111,5.263458009696978,5.300863635674581,8780466.611715958
2022-11-29,5.381934703630796,5.42422372841434,5.379139497111794,5.4015035092484345,8381920.664160072
2022-11-30,5.310954312614231,5.340799593358421,5.278203931317076,5.306735335805908,1125343.348771456
2022-12-01,5.044044479579303,5.0771855879609715,4.999939820471585,5.04640147411165,1796324.4513211446
2022-12-02,5.118791537312061,5.148993583262533,5.065413283342617,5.088061854300607,7770559.120137836
2022-12-05,5.14563785397608,5.160842031549577,5.109413523746008,5.140428859229678,9538986.812867284
2022-12-06,5.159110611734531,5.175646630325003,5.10363476618281,5.1479032072017255,4350859.138032896
2022-12-07,5.0710849369756845,5.088559464224523,5.023257199017494,5.041098722743113,5468613.551605122
2022-12-08,5.0198375299294495,5.045925200378478,5.002512892944655,5.0229690029539835,2222033.834406131
2022-12-09,5.094222833984407,5.117905374074961,5.060598151128393,5.09536268283811,3975308.115531884
2022-12-12,5.052467090549595,5.102247041360844,5.021585731935178,5.0461749430197695,1424138.222133348
2022-12-13,5.0461030774883495,5.118341023520755,5.035984277157774,5.084500526222972,9508978.427982254
2022-12-14,4.9997497724750675,5.036082854450225,4.968448894023654,5.013704194741994,2427014.7354434934
2022-12-15,5.017914194651282,5.036904837866818,5.0022471570997125,5.0320854763325755,7789899.5985395415
2022-12-16,5.106057842956224,5.120187199618403,5.095662089630892,5.117460302649252,4805770.869053283
2022-12-19,5.011305346442258,5.052927519201126,4.99093691649907,5.01219303252009,7673121.668535258
2022-12-20,5.034919759888526,5.095580718229255,5.005331848060863,5.057707860945487,7241181.706935031
2022-12-21,5.032691204052518,5.0607514892252965,5.00605040268526,5.0137242605546355,9299183.927239478
2022-12-22,5.152337855630137,5.1581690974017835,5.101050596817515,5.127534856571392,1014896.9583505325
2022-12-23,5.415620400903838,5.444131564607162,5.409208669996183,5.426849376811158,2147482.330197054
2022-12-26,5.442662359180973,5.47019095557648,5.3942985331298345,5.418324348902389,5928732.258549789
2022-12-27,5.171958096230281,5.250522866665527,5.155143311409806,5.244664344938809,5873242.04315325
2022-12-28,5.37866870484026,5.443451238914673,5.3583380342383595,5.39630382914193,8208652.958398713
2022-12-29,5.287848497806078,5.3401018662241935,5.260533596485249,5.314954871338305,1239753.1367301904
2022-12-30,5.438166129436809,5.444186929878493,5.410240707367149,5.439378758579833,2915199.295305892
2023-01-02,5.152788391195917,5.166137944220425,5.118032085539268,5.147652636826601,3020887.899345029
2023-01-03,5.28782050962339,5.328066601749234,5.242854891607121,5.251377110642281,2375184.661198888
2023-01-04,5.372830462552,5.373624640228052,5.323970179776964,5.354131635344167,9501842.721395344
2023-01-05,5.2517082772313675,5.273790799806826,5.202898806263727,5.265841216795146,6732436.516222184
2023-01-06,5.310983396264515,5.355649239459037,5.292978998591042,5.344357212685084,6645644.236569611
2023-01-09,5.497908651166173,5.534713649047735,5.481384038670134,5.495391397289145,5988420.334834366
2023-01-10,5.34502100119034,5.397181398964122,5.264629133657966,5.29939104864525,7027843.903593935
2023-01-11,5.09245834295243,5.15657170526856,5.061403362818433,5.146069525693661,4358397.9691566
2023-01-12,5.063497252810115,5.110283563220725,5.042739143133771,5.094952216084698,6632991.695562157
2023-01-13,5.077628217785348,5.114978922168933,5.039331112032141,5.064396043771911,2524718.2777869804
2023-01-16,5.018314119331795,5.064976801345343,4.977924597420375,5.035738228823263,6215592.67888309
2023-01-17,4.996554653319462,5.0629648025608365,4.969941392225962,5.058688767456341,9634863.794945499
2023-01-18,4.888084616868979,4.912343475708429,4.877945638927439,4.884926969495272,6486507.949415564
2023-01-19,5.191057619615768,5.2412255404412615,5.165036818519683,5.197498338815547,8480906.047189351
2023-01-20,5.197072714937539,5.207719113946923,5.186791858695312,5.201023259548775,2098990.244534055
2023-01-23,5.219291264059023,5.270044092586148,5.184928287205702,5.212393288310535,3601754.466268945
2023-01-24,5.413495246025455,5.434974469756943,5.367116904056594,5.369723913077806,1167001.318687829
2023-01-25,5.330658646665747,5.391667524715025,5.310882916577565,5.359319974579523,4373868.361437027
2023-01-26,5.310291574143076,5.333091525752391,5.261332567542261,5.276389921293191,2075749.1386700538
2023-01-27,5.1787656455218505,5.263534196317187,5.126995986868017,5.226470697749296,9581254.739823177
2023-01-30,5.015857739904843,5.060116721193114,5.000778528296607,5.003339032213314,2654355.0600455673
2023-01-31,4.815085359393219,4.834903744463667,4.772046237177,4.83129887042749,2008020.870362339
2023-02-01,5.107788739402056,5.111768391369872,5.0562582220752175,5.083219162151518,9249345.484518781
2023-02-02,5.060672920620523,5.099267531972478,5.002718901948257,5.050317503347692,9789541.027100738
2023-02-03,5.095963865402843,5.159541337904126,5.046745063449762,5.139984598792664,7145750.575411086
2023-02-06,5.3725967873861205,5.403126975567571,5.32444005863204,5.389937840843383,6664547.71365951
2023-02-07,5.382762865845171,5.470579335958254,5.331382748572449,5.441722902491977,3232281.841001534
2023-02-08,5.607122957844901,5.616494415606477,5.548132035425156,5.566456145711639,2203546.7087786985
2023-02-09,5.599128272095651,5.614402063487694,5.5408323633295264,5.579030206395264,6756561.351051114
2023-02-10,5.646215206719528,5.658213357754015,5.615485452292998,5.633588845232212,7172732.787053674
2023-02-13,5.440840586395149,5.462974241334885,5.417972798385533,5.440440889975927,5431922.423632628
2023-02-14,5.442829550589462,5.467407840301577,5.410593095418251,5.4327247225082305,8514687.774208374
2023-02-15,5.468543934400309,5.555594920711127,5.432943828993419,5.504261487763782,2602801.792715532
2023-02-16,5.531559458914023,5.558459048147166,5.529141624974095,5.537644346836269,8252668.6609691195
